m1,m2,m3,m4,acc,kap
0.052434022198374,0.00042585309211872,0.247345042126651,0.699795082582856,0.997350572276388,0.996457630262163
0.00405297193513173,2.91983286111446e-06,9.98228332462714e-05,0.995844285398761,0.997127659574468,0.99615511065328
0.000664825869229392,7.378290828406e-07,3.41209669482113e-05,0.99930031533474,0.996788352424794,0.995702848022847
0.0959700284558979,0.000169793363978185,0.000736033471427436,0.903124144708697,0.997462733904218,0.996603148372237
0.0068125514460754,2.7231634145996e-05,6.25452758032741e-07,0.993159591467021,0.996901378352388,0.995850867573805
0.948512347503306,9.2121875482452e-05,0.00124683481016269,0.0501486958110482,0.997391020763126,0.996505491035444
0.00245390084931074,1.07286670427287e-06,2.73559878897702e-05,0.997517670296095,0.997213887698243,0.996271364598925
0.00309019660964842,4.75467822699028e-05,1.53346128080294e-05,0.996846921995274,0.997138618058499,0.996168242507241
0.0193838122337466,0.0196323382389328,2.66035450916083e-07,0.96098358349187,0.995962600934977,0.9945959260448
0.147083766048812,5.22803238949017e-06,0.0759871617453104,0.776923844173488,0.997964213007607,0.997277690115757
0.00674426194424406,1.1197276590368e-06,2.51923081969081e-05,0.9932294260199,0.996962396564366,0.995936758591407
0.0267820687931091,1.53130191786725e-06,2.71677480444771e-07,0.973216128227493,0.997563301197161,0.996738218706855
0.134170580045387,0.00109912901808433,0.697877599647946,0.166852691288582,0.997392438070404,0.996509821845694
2.60361503898345e-06,3.32045387742221e-05,1.18332732749586e-06,0.999963008518859,0.99776548201745,0.99700980963888
0.000280793553649164,6.83543720138529e-06,6.29307634357343e-07,0.999711741701515,0.997659574468085,0.996867807828681
0.00607625450231847,0.00145949243923355,0.00298375896161867,0.989480494096829,0.997056968677738,0.996061635598041
0.0201149030157696,0.000495108642302703,0.000207235870369064,0.979182752471559,0.998067010309278,0.997414391637201
0.00283030595600627,0.00666362281650957,0.113254264201411,0.877251807026073,0.998390730608304,0.997846257623264
0.804326075663511,0.000314129408117128,0.00152089623568682,0.193838898692685,0.997393570807993,0.996511784061957
0.010680947740331,0.000373860257050665,0.000214484948941327,0.988730707053677,0.997578437565803,0.996757517208778
0.196008589869201,3.06996942254219e-05,0.000425419173129439,0.803535291263444,0.997424063539766,0.996551779865607
0.00521416512076205,0.0203729928453194,2.63875882056839e-07,0.974412578158037,0.997107039537126,0.996125214595048
