m1,m2,m3,m4,acc,kap
0.709405844035387,0.00684083084008051,0.00885863987206984,0.274894685252463,0.99681088551079,0.995731933158574
0.020973541952352,0.013037136546626,0.0026127837448885,0.963376537756133,0.996498302207131,0.995308205426594
6.97811914341932e-06,0.0390968145421072,0.110651396142787,0.850244811195963,0.997133149288596,0.996162138893305
0.173880986041776,0.0727741085174534,0.252266339146751,0.50107856629402,0.99734409858706,0.996445646254614
0.965277175377691,0.0265260563396798,0.00249217762956936,0.00570459065305949,0.9972064037821,0.996260453620937
0.00397228416206404,0.514289818306687,0.00419977256574485,0.477538124965504,0.995496461505469,0.993972435818442
0.00122720131284685,0.00591265677831969,0.00512334299258486,0.987736798916249,0.997121535181237,0.996144306697977
0.0145374508522715,0.0199819670341657,9.08224834181829e-08,0.965480491291079,0.996667741588735,0.995534256352481
5.98904186917552e-05,2.5616753801792e-05,1.47969493454225e-05,0.999899695878161,0.996563573883162,0.995402360567169
0.988499955200623,0.00485996948828545,0.00130758891904976,0.00533248639204213,0.996570203644159,0.995405867720658
0.313652514705585,0.00228933170552373,0.0182826829370802,0.665775470651811,0.997253037506603,0.996322042161691
0.995985763085057,5.09658603808009e-07,1.85241687810488e-05,0.00399520308755837,0.996384132723599,0.995161610285931
0.00116800779718569,0.000293862595529295,0.414627410158142,0.583910719449143,0.997672696498466,0.996886984449741
0.118559300033712,1.66026585780159e-06,1.64284769149485e-09,0.881439038057582,0.99573969538822,0.994296308071412
0.0625796420415554,0.0605957147126387,0.713066130614052,0.163758512631754,0.996464916979111,0.99527298951638
0.0511252121597414,0.159050640374095,1.54311060405526e-06,0.78982260435556,0.996723390762076,0.99561145532991
0.0368858059902262,0.124013088624239,4.2990380331754e-07,0.839100675481731,0.996392955654572,0.995174946069614
0.00202407170096037,0.947350823394367,0.0079466581553374,0.0426784467493349,0.996764103117247,0.995664147581048
0.00778382016010468,0.0425153863561915,6.85990431906319e-07,0.949700107493272,0.997079818299805,0.996088971825501
0.019668155239449,0.0326646276292064,2.04517775494324e-07,0.947667012613569,0.997012696041822,0.996004941472919
0.0430918227599681,0.0775003121766872,0.877158000595205,0.00224986446813967,0.997441091800832,0.996573880548468
0.0296856720182446,0.0403455522166605,0.000887475471009718,0.929081300294085,0.998065764023211,0.997408774701184
0.961170268986901,0.00540991255973267,0.0301410476054754,0.00327877084789069,0.997299924397883,0.996383962944786
0.859431605784646,0.000721846450467226,0.131258523615071,0.00858802414981503,0.997442727757059,0.996574797777499
0.000672092349570791,0.0288709873314538,0.000204596171668812,0.970252324147307,0.997175141242938,0.996220535475944
0.238917346055252,0.207070651846824,0.00244151407834852,0.551570488019576,0.996625184560219,0.995483511401981
0.541731701025419,3.97896320438645e-05,0.0798200473492053,0.378408461993332,0.996591030148077,0.995432470396795
0.316225778318147,0.30208594186055,0.185607784057455,0.196080495763849,0.998184342625227,0.997570249563584
0.792118017347628,0.000777648438444416,8.24551788741045e-05,0.207021879035053,0.99680136475104,0.995716112400551
0.000389527561416796,0.00122702373444935,0.00021589950590915,0.998167549198225,0.997190707725554,0.996238766239048
0.0502075211207421,0.0331913786164275,0.0931093432329672,0.823491757029863,0.996631933480686,0.995491694885587
0.0117323150719274,0.0344402954513159,7.30541577492093e-07,0.953826658935179,0.996404019037546,0.99519243329948
0.721268949725444,0.00118659708366359,1.92919502269203e-05,0.277525161240666,0.996492719736423,0.995304994368434
0.0248548724788237,0.12216650444815,2.65287117206055e-06,0.852975970201854,0.996764452113891,0.995671676832479
0.813523244664855,0.0737449472528737,0.0073317795799233,0.105400028502348,0.996655518394649,0.995519866399438
0.0532410520330346,1.79582929481707e-05,0.926626633345296,0.0201143563287213,0.997981943706851,0.997299388627842
0.000623176300992413,0.000190084159852307,0.981230990723745,0.0179557488154105,0.997562268150503,0.996737356597159
3.48803926406951e-05,8.40818636105501e-06,0.00593092511676978,0.994025786304228,0.997429856500321,0.996559932981689
0.0454893254398315,0.948551481092222,0.00114574078474855,0.00481345268319809,0.997230211995313,0.996291654726498
0.999084251853084,2.30642828365798e-06,0.00022620975531027,0.000687231963322201,0.996188863010798,0.99489323359759
0.0563566342664176,0.147832271767947,1.80643870061301e-07,0.795810913321765,0.997458434819443,0.996600056485701
0.999411790759147,6.81016868644911e-05,9.79395096873725e-10,0.000520106574593787,0.997780596068484,0.997029021606406
0.640669572724861,0.00381531774194925,0.00276946403818741,0.352745645495002,0.99741713301765,0.99654042681938
0.201270105590298,0.000276973187629852,0.0040974458665697,0.794355475355502,0.996831766818038,0.995759539450188
0.545215416283268,0.0207317759475859,0.212545627595072,0.221507180174073,0.99783573206363,0.997102792671473
0.2778321176286,0.70472493283286,0.00914761503568976,0.00829533450284975,0.997676628999894,0.996893115047315
0.816757643764363,0.000339074011857047,1.50064808098674e-06,0.182901781575699,0.997255647033988,0.996328101136334
