m1,m2,m3,m4,acc,kap
0.0684083807269506,5.34528784829796e-05,0.930999358165644,0.000538808228922736,0.998074454428755,0.997419210367086
0.0115631366324506,0.0018721423376964,3.73451682632888e-08,0.986564683684685,0.99677731227844,0.995685142098065
0.00013689302015096,0.00177623524798565,0.986731142810513,0.0113557289213505,0.997860962566845,0.997138378103408
0.127744298058311,0.153421290164019,0.71725588386456,0.0015785279131094,0.996813595326607,0.995734107469862
0.950175500204767,1.10089552924853e-06,0.0237686676923382,0.0260547312073656,0.997867803837953,0.997144953032575
0.956043690809747,0.0218136051260543,0.0192190553866335,0.00292364867756512,0.996324721651713,0.995076715961335
0.00208078750947089,0.000368490789358201,0.000300008485486741,0.997250713215684,0.996029190813479,0.994680340896635
2.60867946709887e-06,0.000306150116352035,0.0108714054971421,0.988819835707039,0.998513958178537,0.998008654638716
0.078632463866604,0.917990244509171,0.00310381099757525,0.000273480626649785,0.997554752285775,0.99672594530123
0.837278704633996,0.142323611479959,0.0016575030860767,0.0187401807999685,0.996487119437939,0.995295715201158
0.00137841125399749,0.000146876571336757,9.56466773889503e-05,0.998379065497277,0.99673167011657,0.995620950269535
0.972286701068838,0.00188791297659006,0.00190453344869525,0.0239208525058762,0.99548271877298,0.993949251122687
0.00746647967417245,0.00267502667252795,0.000412539194737897,0.989445954458562,0.996087140439932,0.99475882069391
0.000565064109513106,0.000443871853824605,3.22988369244311e-05,0.998958765199738,0.997009186071352,0.995995202419452
0.000529025037447845,3.37283813248454e-05,0.00119298170797507,0.998244264873252,0.997462733904218,0.99660423643852
0.998610331312279,0.000839463777735555,0.000332408268066905,0.000217796641918834,0.997348324140857,0.996448953465004
0.000454918839886871,3.06052609578158e-06,2.58459689571917e-05,0.99951617466506,0.997231981262642,0.99629057054612
0.00259209373132792,0.0136562379023221,0.00129962628082828,0.982452042085522,0.997510822510822,0.996668926672123
0.413353940853043,0.250182171478165,0.336184952939437,0.000278934729355272,0.996730957829356,0.995624193652263
0.0652510330282592,7.96687098621494e-06,0.0021464923621422,0.932594507738612,0.997021593447506,0.996014257145191
0.0030197148830066,0.00789180018758656,1.17730104076175e-07,0.989088367199303,0.996257885170533,0.994992353263545
0.000126938102300781,0.00200330480765666,0.993152746256875,0.0047170108331675,0.997448437167765,0.996581196891855
0.002983692597306,0.00447439511008561,3.5923628050698e-07,0.992541553056328,0.995536663124336,0.994021233561323
0.461142348623556,0.00141358551414066,0.00467103364417313,0.532773032218131,0.997195253505933,0.996241779418742
0.0572953244933957,0.00431379925412993,0.881995231954082,0.056395644298393,0.998158977691141,0.997535029083667
0.517214848216013,0.00121512705632614,0.3155719929136,0.16599803181406,0.997165949406949,0.996205375668384
0.123681294193377,0.00198767606799639,7.9965809359306e-07,0.874330230080533,0.997746297488731,0.996978706332071
0.352219927861853,0.000320548453077543,0.000131452937900491,0.647328070747168,0.996720964671039,0.995607525541298
0.00856157610448986,0.741409634049287,0.00219279977459237,0.247835990071631,0.997194042736887,0.996244077233793
0.00144907777478205,0.00434221657369754,3.17726234649821e-08,0.994208673878897,0.996471343028229,0.995275208871712
0.00596718714209224,0.0302676650353235,0.909474505128465,0.0542906426941193,0.996718187592632,0.995605814557799
0.0015229990883659,0.00128193380196566,1.74005280867152e-08,0.99719504970914,0.997156996946404,0.996194418453685
0.00321477075140471,0.00647007039489283,9.39804699061388e-08,0.990315064873233,0.997250132205182,0.996318952060172
0.0106578485712981,0.0128975474379624,0.941912329558789,0.0345322744319504,0.997844595322772,0.997113264290812
0.006378022284684,0.000208699473379887,0.0104712735669847,0.982942004674951,0.99701428876093,0.996002047636632
7.69285108830836e-05,0.00292967572807053,0.957516068956559,0.0394773268044871,0.997248094834886,0.996313991869169
0.957911527677407,0.0276591786366674,0.0113760155510334,0.00305327813489193,0.996368685250454,0.99513430883149
0.00154369301670469,7.24885625407572e-06,0.014008115702421,0.98444094242462,0.996941250922898,0.995905830269296
4.00142102588604e-06,0.0002547117435617,0.00060200522801176,0.9991392816074,0.996944565691838,0.99591129971772
0.278245878936831,0.00413218865377891,0.00275697277943486,0.714864959629956,0.997215379672272,0.996268884218526
0.530072791304929,0.171721222271752,0.182888248642377,0.115317737780942,0.997349167638639,0.996451002039686
0.422720465804698,0.00326444417530086,0.00238423867672323,0.571630851343278,0.996545226130653,0.995376232297329
0.143948857066213,0.0543422783489273,0.747160489105301,0.054548375479559,0.997096149709615,0.996111669971193
0.00108269459769378,0.0030886581524003,0.00154462800974783,0.994284019240158,0.996250669523299,0.994980714406145
0.911079590480693,0.00963307212622709,0.07697158888653,0.00231574850654966,0.998204288581388,0.997593572289073
0.0227609470594201,0.54393273510533,0.000305402685534241,0.433000915149716,0.996505717916137,0.995316603393255
0.00163647601704145,0.00481044722344258,2.23678242855438e-08,0.993553054391692,0.996123613653494,0.994809753686383
0.0169624720251258,0.000262570424156042,0.001189456905208,0.98158550064551,0.996665972077516,0.995533435767719
0.0207723231320716,0.000384382795320942,0.810392201142597,0.16845109293001,0.99775473110232,0.996994325895486
0.102563667731836,0.410923862041958,0.000127988480683513,0.486384481745522,0.996784565916399,0.995696537142275
0.0017443494756072,0.0779771485249527,0.904686169731848,0.0155923322675925,0.996553952186087,0.995381824712621
0.00694863845139605,0.00027758892318017,0.0232626425176834,0.96951113010774,0.997181922555057,0.996226034516057
0.00191608456431972,0.00166248761118874,0.993540850361737,0.0028805774627542,0.997780361483987,0.997026824083178
0.0188724636801436,0.0282544092522112,3.56373422023187e-07,0.952872770694223,0.996733805117039,0.995622278808587
0.007154213562588,0.00132599300152037,1.09151581516663e-07,0.99151968428431,0.995564473545253,0.994069274060731
0.19480304568172,0.0100845848059605,0.00417480357408525,0.790937565938234,0.996744381432472,0.995641902204818
0.0363434593960136,0.00459665939226396,0.942688195929831,0.0163716852818912,0.99672165820643,0.995615036408978
0.00205879328224001,0.0015220524643831,3.12244306347322e-08,0.996419123028946,0.99630879561274,0.995052592903754
0.0545156263033799,0.000272204863847065,0.00126915206980848,0.943943016762965,0.996798975672215,0.99570951067775
0.53419905330973,0.104479674982678,0.358255165035699,0.00306610667189369,0.996847414880202,0.995781545155524
0.00113537777522142,0.00317131402959129,5.02639913459839e-08,0.995693257931196,0.99692144373673,0.995875421109268
0.0104642293954235,0.00207176870404275,0.96611277911369,0.0213512227868438,0.997094587323792,0.996110323081717
0.000673385024810536,0.000202494985436242,0.00559122087407303,0.99353289911568,0.997412119905111,0.996533837273677
0.53007056484669,0.438438709600916,0.00214977839025713,0.0293409471621371,0.996999892853316,0.995984692650997
0.0740523196006841,0.923346909574015,0.00018002001277702,0.00242075081252375,0.997539843833565,0.99670911417141
0.665517730185261,0.0848504455399454,0.210650524623135,0.0389812996516594,0.996552467140702,0.99538119832171
0.172583150688161,0.00811661621594939,0.486145974243558,0.333154258852332,0.996153846153846,0.994851181166178
0.0463831523763703,0.000958581629352637,0.0205378398557181,0.932120426138559,0.997116000854518,0.996140624459891
0.00108735410076648,0.00186546861571591,2.99821475516954e-07,0.997046877462042,0.996580100459549,0.995423779668465
0.175518435485267,0.0295747209112467,0.00140075263834995,0.793506090965137,0.997680059053042,0.996894879836556
