#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <prior id="lambdaPrior.rep3" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep3" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.base.inference.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.base.inference.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep3" nodetype="snap.NodeData" spec="beast.base.evolution.tree.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep3" spec="snap.Data">
#                    <taxonset id="Mindanao" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="Mindanao_3274" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Mindanao_2253" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Mindanao_31636" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Luzon" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="Luzon_26984" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Luzon_20218" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Luzon_25675" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Zamboanga" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="Zamboanga_18159" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Zamboanga_29945" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Zamboanga_19178" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep3" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep3" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution">
#        <distribution data="@snap.rep3" id="treeLikelihood.rep3" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep3">
#            <siteModel id="MutationSiteModel.rep3" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
0	-5618.979582811463	-5357.84184769308	-261.1377351183829	1.0	1.0	0.2	0.2	0.2	0.2	0.2	0.4305511707489672
1000	-4326.831708520468	-4072.351273640712	-254.48043487975568	27.278878574360608	0.5093357158069853	0.20944293113540588	0.13703477929338373	0.06933215187244593	0.09398260404351515	0.11793288288740049	0.028323341762661866
2000	-4325.492623057722	-4072.4264470227113	-253.06617603501073	27.109849668525364	0.5093950173756789	0.19453723553862282	0.16818062809135936	0.07220264340512927	0.1208487728481814	0.07150647755466527	0.03503139065367897
3000	-4319.340229005296	-4067.6217577227926	-251.7184712825036	35.54965228379397	0.5071327383785657	0.1595549977582075	0.1429141384972262	0.05595784988411713	0.1714857385518507	0.09438193403232087	0.019429879536670074
4000	-4321.441518596522	-4070.2980348313167	-251.1434837652047	36.957829175581544	0.5068572376812672	0.1404641469914754	0.15017013639470062	0.05891947013024788	0.14893385960161212	0.07872068445395446	0.02136578646023197
5000	-4321.061735380915	-4067.9842112857773	-253.07752409513714	38.49917887017227	0.5065790895338593	0.1402918683590837	0.13751541182601856	0.04117482136203606	0.12444439257625417	0.12511312152456294	0.014080703119145147
6000	-4319.628390483057	-4067.0380170693297	-252.59037341372763	38.49917887017227	0.5065790895338593	0.20489640958023742	0.11490318110624183	0.051116412243248845	0.11413869703849043	0.10166149471001365	0.0178023924672836
7000	-4320.493672661533	-4067.9785236281377	-252.51514903339583	38.49917887017227	0.5065790895338593	0.18112372163616458	0.15189866917781591	0.04910076160340514	0.12536836713272956	0.0848821713969625	0.022413548403111806
8000	-4324.244799263545	-4071.400181511377	-252.84461775216815	29.710611242863816	0.5085585336753635	0.19657479323037488	0.1447354386280919	0.048417888022202406	0.11489610085421194	0.15039093639012402	0.021442585398853322
9000	-4319.317585341621	-4066.1386994044624	-253.17888593715904	36.276434262978654	0.5069878400447162	0.20179131950432186	0.12896878273510476	0.04777545035237612	0.08043109001039554	0.11657894931920978	0.01802452540295088
10000	-4322.980656468819	-4070.907842048967	-252.0728144198517	32.43427983355864	0.5078285779827508	0.17167617405463503	0.10651638432487597	0.05921272585820549	0.18694873909537224	0.09383528878387933	0.02746650803256561
11000	-4322.1147606508075	-4072.829516501802	-249.28524414900582	37.009998095414225	0.5068474394149969	0.13234226818124534	0.1338075696302414	0.05581900707990243	0.10941483081432825	0.1306943352537894	0.01590495832544199
12000	-4319.836847682082	-4066.135152239624	-253.7016954424587	34.023286712876924	0.507457502664975	0.17775374763079918	0.1373607562976953	0.05674793352109703	0.22567564832724854	0.11823632873165517	0.019604927813778504
13000	-4317.680080085232	-4067.857979229128	-249.82210085610402	35.80727879976469	0.5070806929477009	0.1402716118884785	0.12178589143150771	0.05302516747808494	0.13193000572154343	0.1360191179293885	0.0159378440808091
14000	-4319.530581879135	-4068.283523195641	-251.24705868349406	42.97428075651155	0.5058859148535828	0.1288605742943208	0.09066587065656233	0.04684412692407651	0.09923816588755613	0.15230363821949222	0.0127485910691405
15000	-4322.903022851119	-4067.2063568376548	-255.6966660134642	42.55095095353961	0.5059451687614916	0.17103472032500283	0.12657342456591078	0.04135960649407526	0.10246346947738669	0.07705636732193852	0.017140182904513877
16000	-4319.087442795819	-4067.617664077345	-251.46977871847366	41.17490066566847	0.5061462965098525	0.16856036757648382	0.1477453412667328	0.05013329177860117	0.12705556339652582	0.09457549135053116	0.01847745661534942
17000	-4318.841590452826	-4066.3791736027006	-252.46241685012464	39.71668688092933	0.5063748373430692	0.1910048620431112	0.1212282666614592	0.04918086290380988	0.13841737757800326	0.08907895299392259	0.019399410850568555
18000	-4321.564855679116	-4069.4007188623655	-252.16413681675	39.71668688092933	0.5063748373430692	0.14258877432875589	0.11670795540075343	0.042608812045519986	0.10825967585016873	0.08198754696742856	0.01338703106993917
