#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <prior id="lambdaPrior.rep5" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep5" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.base.inference.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.base.inference.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep5" nodetype="snap.NodeData" spec="beast.base.evolution.tree.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep5" spec="snap.Data">
#                    <taxonset id="Mindanao" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="Mindanao_14075" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Mindanao_357615" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Mindanao_14065" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Luzon" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="Luzon_20193" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Luzon_25637" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Luzon_26984" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Zamboanga" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="Zamboanga_18191" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Zamboanga_18159" spec="beast.base.evolution.alignment.Taxon"/>
#                        <taxon id="Zamboanga_19178" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep5" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep5" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution">
#        <distribution data="@snap.rep5" id="treeLikelihood.rep5" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep5">
#            <siteModel id="MutationSiteModel.rep5" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	TreeHeightLogger
1266000	-4415.718066964531	-4161.607902728776	-254.11016423575506	42.253696767268664	0.5059874937875196	0.1509210904061861	0.12626130051455103	0.03608265860119065	0.0682428689126792	0.13145659574468066	0.011942634989304665
1267000	-4416.360840360218	-4162.482095206481	-253.87874515373716	42.253696767268664	0.5059874937875196	0.16941123940913985	0.13667068042433442	0.049155645420355894	0.2006390041690609	0.12457995593240277	0.013028770913936769
1268000	-4413.336730763988	-4159.452367541953	-253.8843632220348	43.949088110074285	0.5057538606878618	0.13318780315097245	0.12029760554163749	0.032320344496865876	0.11377599087926046	0.1690455081240283	0.009683442831926702
1269000	-4413.9235301284925	-4160.56484005837	-253.35869007012298	43.6765480062349	0.5057901803535544	0.18023803207612682	0.14461470822366893	0.04303865639071696	0.13528288492361082	0.08580005028886795	0.014052631596622648
1270000	-4412.669123795783	-4159.1215518089775	-253.54757198680588	43.6765480062349	0.5057901803535544	0.17890336961223688	0.12467935521387859	0.038973381268203613	0.11004325351658999	0.09132589679799857	0.014486562167310889
1271000	-4412.805692495147	-4159.904743484065	-252.9009490110824	37.81598826154128	0.5066995411791801	0.17660853734345835	0.1246526010390648	0.04053497829704925	0.12032128350735082	0.13164822957507588	0.014971428145442306
1272000	-4413.203307551147	-4159.935347196472	-253.26796035467456	34.363885730857156	0.5073824959718723	0.17090528801429444	0.14545967404765042	0.04901881887614829	0.11229445602865508	0.18224416154568007	0.014268039423643571
1273000	-4412.098131368769	-4158.894705575651	-253.20342579311802	42.93776547634308	0.5058909793480847	0.16368166987498342	0.12177744676482409	0.04070892313683618	0.07693075477679759	0.12524594320607907	0.013060215687011156
1274000	-4414.880343329412	-4158.425966131138	-256.4543771982743	34.63696663243745	0.5073234392115685	0.19636052293120143	0.13325914806299127	0.040010066876026464	0.07232775968982089	0.1824263644650259	0.013213050018848866
1275000	-4414.342301537803	-4161.058531475232	-253.28377006257134	32.68878033090741	0.5077666813538738	0.19980336092631676	0.17638888046621953	0.049829965306063644	0.12277260624942196	0.11249040146590954	0.022341418163326247
1276000	-4421.322541448029	-4163.501495246284	-257.82104620174465	33.43534165992615	0.5075906302288093	0.1755194788136498	0.2232873652814271	0.044058443699370016	0.16499311235629657	0.1196307956452455	0.019117718749102182
1277000	-4413.304135684265	-4158.29352640736	-255.01060927690494	38.861417039956486	0.5065169646819773	0.1716685681908204	0.1127084240894497	0.037404108195544995	0.10722868189578455	0.17825635583979837	0.010422860170528129
1278000	-4413.754160258056	-4160.930864109655	-252.82329614840128	38.861417039956486	0.5065169646819773	0.15391016379954184	0.15540323190963895	0.042664483290141275	0.07747146623615392	0.11516264725516044	0.014219242657834717
1279000	-4417.370457960395	-4160.142826964348	-257.22763099604634	38.861417039956486	0.5065169646819773	0.26730212021114846	0.14843345838777317	0.04894699570147209	0.08588889320368992	0.08533646207132055	0.01664235072087544
1280000	-4415.223495034903	-4160.145184990961	-255.07831004394242	43.30765720548018	0.5058400766666575	0.15874619210959992	0.11999634276359883	0.042831476538047496	0.05950699750420227	0.11473708287771346	0.013638371011183375
1281000	-4413.527622463455	-4160.485741663295	-253.0418808001604	44.27311746816948	0.5057112678844908	0.15140476770630273	0.11077433139670981	0.03794467852439468	0.08135234191240617	0.09532346154855713	0.011541212391889297
1282000	-4420.204272310613	-4163.51299835809	-256.69127395252315	34.42579953668418	0.5073690230860933	0.18887365349932603	0.1892671796996635	0.05351476053719667	0.0819524000085949	0.18871286574591367	0.014547288337777107
1283000	-4415.667783996035	-4160.580544018365	-255.0872399776698	34.42579953668418	0.5073690230860933	0.20924665376521645	0.1792615693028536	0.04740064205345165	0.13778559087434172	0.11025241970612747	0.015839535639610956
1284000	-4416.428643220881	-4165.255339571237	-251.1733036496444	31.80677032477961	0.5079854931507298	0.1721105613347577	0.1523518938802141	0.05678390201846668	0.0948015723951219	0.1423815679132027	0.022055176762240836
1285000	-4414.707324919528	-4160.308244350792	-254.3990805687361	31.80677032477961	0.5079854931507298	0.22748763016208334	0.15140225327486237	0.05705457220860298	0.10419508859169252	0.13713514313753852	0.019367176282572295
1286000	-4417.080976678636	-4162.975505327743	-254.1054713508926	31.056235486153135	0.5081816361218086	0.21518187951207687	0.15492043711490605	0.05568861527060347	0.07197805647870877	0.10552189858235513	0.02032435982215913
1287000	-4414.430808121894	-4161.886955309586	-252.54385281230898	31.715467406038055	0.5080088501238217	0.1852894944403045	0.1573146671928432	0.05727230386914396	0.15337908464688185	0.1384522310873808	0.020929280385869293
1288000	-4417.844799145051	-4159.678575127036	-258.16622401801527	28.48575389986586	0.5089331165025788	0.2654548460626012	0.21106563422407532	0.07155426581377554	0.08918494840860101	0.1503053800869397	0.023219861015856935
1289000	-4414.072562102183	-4160.802274058511	-253.2702880436717	32.19665348153568	0.5078872679775369	0.2052594110293932	0.14001045572008464	0.04876067346073764	0.09639446766809406	0.14267887047449496	0.017606204010405715
1290000	-4414.54842037243	-4161.874232371575	-252.67418800085483	44.878346937603084	0.505633377925309	0.18018264809350126	0.13236641821187028	0.04574398644862324	0.11029947442423706	0.08054378635609694	0.016409399092272552
1291000	-4415.097728961402	-4160.032214462666	-255.0655144987356	44.878346937603084	0.505633377925309	0.13292770278912786	0.12413051711787662	0.03430238552436953	0.17905061914647866	0.17571919543599746	0.009734595049685272
1292000	-4412.693227007929	-4159.925293764787	-252.7679332431414	44.878346937603084	0.505633377925309	0.16588767456061507	0.1252902774486293	0.03778516433376734	0.12225957040573425	0.09746886931044366	0.011393752617061896
1293000	-4413.785156430846	-4162.229654804376	-251.55550162647012	48.24045670057554	0.5052366486891398	0.14349488166347948	0.11098725889349113	0.03987714490587021	0.12508698831346216	0.11993893356820082	0.010624824718385632
1294000	-4415.996022087696	-4160.678232064301	-255.31779002339482	38.26929413124718	0.5066191334985308	0.2069577127813408	0.10009918247790847	0.03679256006874734	0.1147801049692402	0.1271337793815264	0.01345019063711438
1295000	-4413.276983132877	-4157.793439655595	-255.48354347728213	37.99740279228113	0.5066671284244642	0.2178182462365364	0.15288052540809005	0.042577468755050314	0.11020663276285522	0.14694695957201825	0.014618304385763182
1296000	-4414.5274488365185	-4161.563059928189	-252.9643889083291	37.99740279228113	0.5066671284244642	0.18536453560613528	0.17601311475268552	0.05146462918425235	0.1403246205389765	0.10099643851129772	0.01885083964438935
1297000	-4412.932700130734	-4160.203229644712	-252.72947048602177	37.99740279228113	0.5066671284244642	0.17364763636005087	0.12560045986832347	0.04000346529771707	0.1030900665133762	0.14954041968776355	0.010489985762741105
1298000	-4414.095642389078	-4160.257561566358	-253.83808082271983	39.668723216454524	0.5063826435857622	0.18282313275618753	0.1096438498770948	0.038398226049476535	0.11659790627966174	0.11488560820705969	0.014942375670352141
1299000	-4414.095953856109	-4161.189226459491	-252.90672739661824	39.668723216454524	0.5063826435857622	0.13748941959110808	0.12681978947978592	0.039071012240931575	0.08594190146369414	0.1221520999710653	0.011937830626075552
1300000	-4416.697562767483	-4165.739281320602	-250.95828144688124	45.278398884256184	0.5055830491091521	0.14782756060064506	0.12695165669564762	0.04265916792515104	0.10462433803259392	0.11469808801401517	0.0104670330112805
1301000	-4414.028560861582	-4162.457489365208	-251.57107149637454	43.20296371047713	0.505854394596473	0.16596466394575962	0.11640378330891132	0.04380781459951851	0.10936614745697826	0.09957352693696621	0.011782969535856214
1302000	-4418.161642138921	-4164.320641504264	-253.8410006346568	43.20296371047713	0.505854394596473	0.1468711139491036	0.1474362137275029	0.03505462078617808	0.085372090630404	0.12272196424836132	0.011579163725219364
1303000	-4412.9622248045025	-4158.335798864284	-254.62642594021906	42.612899294069216	0.5059364233807385	0.165617158387918	0.11587758576949507	0.031030236195737824	0.08955888559477192	0.13066019062260034	0.011140958598949724
1304000	-4414.045445250124	-4159.584359068863	-254.46108618126192	37.95806182549049	0.5066741306895349	0.18157677430071956	0.16007909672784768	0.042952429959996444	0.14357082435907217	0.11346263698128854	0.01582648421752375
1305000	-4418.521552852706	-4162.992579603457	-255.52897324924956	37.95806182549049	0.5066741306895349	0.12747281339696412	0.16101646891378624	0.0347186057907005	0.12404692099111979	0.15503752729898382	0.010884593660222012
1306000	-4418.251854222419	-4160.5036590893515	-257.74819513306767	32.3309807190796	0.507853983583049	0.2438134167343382	0.13274597144630756	0.04304467011848449	0.13969788624863347	0.14572640570727913	0.018073483846414065
1307000	-4415.777355630875	-4159.416476770643	-256.36087886023097	30.695596856062057	0.5082793528206021	0.21272071661867295	0.18143542102691904	0.04887678392489644	0.07991224739099684	0.18007403597620478	0.017905512268804578
1308000	-4414.769664735269	-4162.77781993007	-251.99184480519887	32.35790440380757	0.5078473460410698	0.20825022645151303	0.15376890768902637	0.06195832251745233	0.09140234709191714	0.13645676215848454	0.016201635650385522
1309000	-4421.637460596401	-4165.806354917162	-255.83110567923927	32.35790440380757	0.5078473460410698	0.20047858953569445	0.20204646542550528	0.06562962858780741	0.06422990414292229	0.10142836922615468	0.018575895840099436
1310000	-4416.862245238334	-4164.900658078162	-251.9615871601719	32.35790440380757	0.5078473460410698	0.16077704280651683	0.1466240888359853	0.054431711804318376	0.10665983556285673	0.19128801368201215	0.013711949600676765
1311000	-4415.820027391819	-4162.329373074687	-253.49065431713143	32.35790440380757	0.5078473460410698	0.1962236783280906	0.14983385939355126	0.05700535279207296	0.07269631457805315	0.17032224574548885	0.018636544128030133
1312000	-4418.2220495906695	-4160.710496671325	-257.5115529193441	36.750135238898395	0.5068965259950736	0.27303665380991193	0.14855384191635648	0.0518686424414384	0.09003865004214788	0.1709169925583195	0.012963739928489815
1313000	-4413.046543017847	-4159.344404885112	-253.70213813273523	36.750135238898395	0.5068965259950736	0.1719992402516091	0.1362904472800604	0.03895489662515502	0.15490955340005866	0.13146339840108734	0.01323660162984152
1314000	-4415.285331818505	-4160.614132458568	-254.6711993599374	47.857001131901086	0.5052790504893604	0.15344402650676556	0.11733692420981369	0.03475047207607732	0.06572795657526684	0.10257803261262033	0.011306348662549252
1315000	-4414.236269555043	-4160.425613042741	-253.81065651230182	47.857001131901086	0.5052790504893604	0.14930543676225871	0.09049583484555931	0.03429338569625205	0.12667932885942426	0.12952829977106395	0.010565053225126766
1316000	-4417.865062226102	-4162.204050181586	-255.6610120445161	52.12244447165877	0.5048428547419379	0.11450792881436705	0.0921389527465644	0.03220247487370621	0.07568146218098597	0.09972592425095342	0.00783155602202717
1317000	-4415.883036368151	-4164.372102872994	-251.51093349515656	38.88936948644743	0.5065122194853515	0.15225378007160273	0.14733300360319584	0.051245914565251086	0.14299130354847267	0.13629947325320738	0.013354694048284974
1318000	-4412.498980240382	-4160.031222597971	-252.46775764241124	40.723054447614935	0.5062153410135869	0.14297519393380825	0.13175317506497142	0.04158470166562058	0.09236495537563635	0.1669930341749846	0.011601881007282086
1319000	-4415.059107434093	-4160.940013968273	-254.11909346582019	40.723054447614935	0.5062153410135869	0.14445750315408348	0.1107562500625406	0.0350775797475043	0.08549447071993985	0.1722876817200705	0.010590836372942813
1320000	-4418.702020466367	-4165.081929054194	-253.6200914121731	39.33201799848164	0.5064379863032041	0.16784751347480842	0.10369485195165477	0.0380512917335195	0.14482803527352814	0.08449481297128338	0.013339401836796608
1321000	-4416.499364985432	-4161.81883802528	-254.68052696015252	37.85351710405017	0.5066928101925078	0.18442040258932985	0.14024313910984637	0.051662821932088245	0.0920924252007357	0.19777663099338508	0.012858860177888138
1322000	-4414.06675347736	-4162.014783622734	-252.05196985462604	37.85351710405017	0.5066928101925078	0.18127219497943386	0.11772961768418834	0.04690945972455883	0.09346120152148513	0.1371976811077453	0.013034299861490578
1323000	-4412.149207708266	-4160.611767555969	-251.53744015229688	37.85351710405017	0.5066928101925078	0.16326327837797813	0.12152843961005537	0.044340731514515445	0.14808080258007633	0.12041812187680835	0.013639398781095359
1324000	-4417.009192292666	-4161.2880352688735	-255.72115702379213	38.5625120701734	0.5065681424163253	0.19755182553353798	0.14717343062780142	0.03837544633927146	0.15068299330449633	0.15870077945664463	0.00997788232984172
1325000	-4415.535770872594	-4160.566001452292	-254.96976942030253	42.467090531747886	0.5059570486500815	0.16610418613876426	0.14882856326738983	0.04106426709490982	0.09423764990459073	0.12908366804499496	0.011060927107322715
1326000	-4413.899245113783	-4159.823096197571	-254.07614891621134	42.467090531747886	0.5059570486500815	0.17154779340551174	0.14252447924647052	0.041895134800147685	0.07609013541737976	0.16487783910696804	0.01125975165554322
1327000	-4413.203488459519	-4161.5797012581115	-251.62378720140737	42.467090531747886	0.5059570486500815	0.14098860698512924	0.12550813798444072	0.03980025784681525	0.11016614525287936	0.12839766975050673	0.010510268501967865
1328000	-4413.690918671971	-4158.4199257436285	-255.27099292834288	46.559945008900584	0.5054277094762422	0.13682985866302871	0.09131407177841049	0.02695833400832226	0.12319360217181835	0.1333101344106907	0.008990397298807318
1329000	-4412.9176308659235	-4159.514740617003	-253.40289024892073	46.559945008900584	0.5054277094762422	0.17207096827744134	0.10644356926321481	0.03823062856326645	0.09315342560743514	0.14846113816637502	0.00996470585684609
1330000	-4414.619604967831	-4161.66904559876	-252.9505593690713	46.559945008900584	0.5054277094762422	0.14019504666733898	0.11343349863084441	0.03726035714413647	0.12333686348925799	0.10549733367525742	0.011302589254788506
1331000	-4414.000387280678	-4162.039302578473	-251.96108470220463	32.71793888961429	0.5077596521880731	0.16176276723306066	0.12908169570513026	0.048690289215333325	0.11296961054993054	0.18108739160887571	0.013481879778044974
1332000	-4412.149300946787	-4158.226125288515	-253.92317565827187	44.30542965653573	0.5057070550833577	0.162983525188678	0.12569026356817706	0.032546656673019765	0.13076626122274945	0.11083049092273917	0.012667050958238358
1333000	-4415.352300395302	-4162.633494433547	-252.71880596175583	45.128907620547416	0.505601750375017	0.12367914913118096	0.12873398089001908	0.03779622757921874	0.10818105965639493	0.08724201587572167	0.013997816657251692
1334000	-4413.453692614783	-4160.272747904569	-253.18094471021405	43.64744802480139	0.50579408543134	0.19803891972946833	0.15245554733946845	0.045541417989409	0.09357836401120956	0.11512264622700749	0.013955258376092877
1335000	-4415.906005720974	-4162.306228861871	-253.59977685910252	43.64744802480139	0.50579408543134	0.15477662405050585	0.11165900404751009	0.039995739323752784	0.18860670155664802	0.12156542079449337	0.013791374219416758
1336000	-4415.28884464892	-4162.463082481571	-252.82576216734878	43.64744802480139	0.50579408543134	0.13840162602281952	0.09582156974717919	0.03769250959172694	0.14670457563418943	0.15947835153893405	0.00903729834883963
1337000	-4414.904292158546	-4159.5297757593235	-255.37451639922216	47.4659068934867	0.5053230101692058	0.1323175626900844	0.10099421848139241	0.0311937323051873	0.19002861443887567	0.10779130136449683	0.009295495062381342
1338000	-4414.745295588278	-4162.784722965174	-251.96057262310404	48.454135734161476	0.5052133146843871	0.1556561994353805	0.11202110874920529	0.04171791952870406	0.10546197822075216	0.09404184609520973	0.010369048111349451
1339000	-4413.278663163592	-4160.516137708491	-252.76252545510027	48.454135734161476	0.5052133146843871	0.1597585061433624	0.11859673401714027	0.03703072380597836	0.09818292208547608	0.10175177267916069	0.010241072796009235
1340000	-4415.418852115686	-4158.955833229928	-256.46301888575715	48.454135734161476	0.5052133146843871	0.13047743069239895	0.11595643243362025	0.025841136129993832	0.08060718777183333	0.14562574815750218	0.00871463514874814
1341000	-4414.008323370475	-4159.3748014169505	-254.63352195352493	46.60840162372535	0.5054220053438452	0.1641553487152457	0.12993366172032472	0.03330271713543059	0.10611166032756224	0.1145965002684578	0.011226777928251866
1342000	-4415.700101501416	-4162.4274990337135	-253.27260246770243	41.33709275304291	0.5061218853533929	0.1503453999756658	0.10681715586016474	0.044848647746095885	0.06658158145873497	0.15152805509846112	0.011287669650599996
1343000	-4413.026794933185	-4158.374646222314	-254.65214871087005	41.18988808537179	0.5061440326273563	0.15996798488847572	0.11366827320360427	0.033080761939542486	0.15481292949604775	0.13623223815424781	0.012365851758406102
1344000	-4413.429267183372	-4161.281908580625	-252.1473586027465	41.18988808537179	0.5061440326273563	0.1933754484478677	0.11055966820070309	0.046488125379383405	0.11405685624454753	0.12856770556278954	0.015262890152469516
1345000	-4414.246191310112	-4157.575124653945	-256.6710666561679	39.87808090989466	0.506348709592325	0.20137720802246822	0.11985890080805335	0.04102990427397216	0.05680087422339663	0.14676603141817018	0.012208119586556487
1346000	-4420.654203270574	-4160.26120093878	-260.39300233179364	36.66219748088732	0.5069132966859144	0.25844999653191214	0.16624962103619212	0.052678168775296276	0.05295904684524123	0.0840363617364944	0.018763863138810538
1347000	-4415.378149392346	-4159.175776930308	-256.2023724620385	36.66219748088732	0.5069132966859144	0.20497360763196187	0.16625116513390512	0.03707593574353607	0.13381002602361539	0.16043973276658013	0.01435193618025651
1348000	-4413.478712623384	-4161.381772517669	-252.09694010571545	36.66219748088732	0.5069132966859144	0.18413630570251938	0.11750347839133193	0.04670192480334636	0.15633542074397117	0.1156098921337986	0.014171422635186488
1349000	-4415.801244523371	-4163.588924838274	-252.21231968509738	36.66219748088732	0.5069132966859144	0.18260743216175543	0.1489706058442215	0.05218075336522082	0.07734793292541084	0.10416040222766747	0.014038903948998174
1350000	-4417.459102289502	-4163.265494977053	-254.19360731244913	36.66219748088732	0.5069132966859144	0.1500200841906697	0.13588570325176436	0.04300099315947334	0.10236545611848778	0.19577758907570425	0.015482188668961672
1351000	-4415.985022808253	-4163.6817179530635	-252.30330485518982	29.560599398807142	0.5086027131295255	0.17082041895960381	0.1673093665620727	0.050774090673607865	0.14342849797182974	0.15032408046878262	0.020866247821157584
1352000	-4418.815360287536	-4165.904936348776	-252.91042393876097	28.75114710626399	0.508849198195728	0.16740757129081574	0.1477421314164271	0.06142844570444071	0.1494828480017574	0.18169793116261818	0.017295516433562363
1353000	-4414.891547553294	-4158.973416792023	-255.91813076127076	36.86374420218507	0.5068749796118348	0.17728006164545235	0.14920385676554426	0.04273248176132098	0.11294047646444698	0.2207885238033321	0.011956702425553408
1354000	-4413.737839738578	-4162.465797827441	-251.27204191113742	36.86374420218507	0.5068749796118348	0.1361638523798822	0.13971658226303546	0.043172120499677696	0.13432906894158278	0.13626279805033395	0.015539320196461242
1355000	-4412.442842193012	-4158.249601790708	-254.19324040230475	36.20259094748841	0.5070022929251186	0.17187393120656555	0.13198557543640135	0.04017970992646489	0.1268657242885556	0.19170095655517494	0.012099117537934464
1356000	-4412.21405100236	-4158.516506970433	-253.69754403192746	39.50996563042277	0.5064086188223922	0.185070784015102	0.1387379326350611	0.04457667109259048	0.08969175270665336	0.14371145378652533	0.014696786480387896
1357000	-4414.115287275587	-4161.601828118397	-252.51345915719082	37.263098406684186	0.5068002973317001	0.17819360541534918	0.13554286954188954	0.04559984554849044	0.13628163552765254	0.14636860896643739	0.013945874454885189
1358000	-4416.352716417105	-4165.370846557062	-250.9818698600431	37.263098406684186	0.5068002973317001	0.15099595990908868	0.12337481762493889	0.055374727602399275	0.18225394132291786	0.12212325606831019	0.017334231759364133
1359000	-4413.095827007222	-4160.276156883913	-252.81967012330892	40.09561981696179	0.5063138296901444	0.1700755502740736	0.15870080514485763	0.04235444602552019	0.12426960732691077	0.11040789545400183	0.017428057519018384
1360000	-4413.203554368358	-4159.650105387717	-253.5534489806405	46.372200868665985	0.5054499238158587	0.16605988846950182	0.12148008885365252	0.03842464007764935	0.1389295780136809	0.09803278029456618	0.011588333578344186
1361000	-4414.149786421735	-4160.572549803251	-253.57723661848433	46.372200868665985	0.5054499238158587	0.11995604265971757	0.09832473434938944	0.0343275557586824	0.1099821248080389	0.11297302619582351	0.01055418189089983
1362000	-4415.829001426272	-4159.170428610162	-256.6585728161102	48.833164862577426	0.5051724318221413	0.1804013458624006	0.11911569008626342	0.03673939846528898	0.07246853774221969	0.1113128733494151	0.010202052088265436
1363000	-4414.357989072988	-4162.148030669649	-252.20995840333853	44.6768060264779	0.505659078201583	0.1242282063376743	0.10563336169039123	0.03823283731539585	0.13187081276613802	0.10232222243659425	0.011151245144600547
1364000	-4413.968550845054	-4158.375808925509	-255.59274191954543	44.6768060264779	0.505659078201583	0.1817298633299219	0.11410318940123122	0.03362553741710003	0.15478459528376232	0.16079610021864313	0.011351828656074732
1365000	-4411.942229836536	-4158.929748993822	-253.01248084271484	44.6768060264779	0.505659078201583	0.17882963555325188	0.12680914304393315	0.03808082617293314	0.11960577860261104	0.108294124590311	0.011626721128522224
1366000	-4417.237330364108	-4164.8070917150135	-252.4302386490948	39.71813787330213	0.5063746014868846	0.1431443511581184	0.17654246282586594	0.049626529411510065	0.09920393261315848	0.16195940109519208	0.014731444964174197
1367000	-4413.173249361542	-4157.636828187157	-255.5364211743842	35.54191028025298	0.5071343142540058	0.23274120287220726	0.13975344779313828	0.045040845240041386	0.14310635702792934	0.16572124170865746	0.015331767925937887
1368000	-4419.860532017277	-4163.018587837697	-256.8419441795809	37.49077218434424	0.5067584423151299	0.1703839832339932	0.17397566110935897	0.04834694854506309	0.09135998069661312	0.08637790086504603	0.01973700111894352
1369000	-4415.362649170811	-4164.381622404767	-250.98102676604373	32.844777873935456	0.5077292229668227	0.181348156023601	0.1473544249385357	0.05384932483072742	0.13859251078084747	0.13893204360984837	0.01318998058036075
1370000	-4416.003224255957	-4159.5939712302625	-256.40925302569497	32.844777873935456	0.5077292229668227	0.2533124794360528	0.13951805280237725	0.049734273288014066	0.12294088119056339	0.11957081762401961	0.01862303529465954
1371000	-4420.60582869345	-4162.730047450201	-257.87578124324955	27.97175758706897	0.509100255024006	0.2699195641652913	0.2101331050532084	0.06321150649519477	0.1519725514984664	0.09976583204050311	0.026319614234873397
1372000	-4417.697557467969	-4163.317378277023	-254.38017919094645	27.97175758706897	0.509100255024006	0.24494734394815326	0.15765661300367126	0.05729404374063594	0.08957258481822629	0.13005575499197045	0.02131204030781893
1373000	-4414.672047803309	-4161.352358103301	-253.31968970000838	32.805447384096496	0.5077386329626585	0.1969934496539747	0.1525546797956103	0.05707536767357564	0.16550188780885994	0.150513066204199	0.020472674439806278
1374000	-4413.971650148651	-4158.91435641096	-255.05729373769097	32.805447384096496	0.5077386329626585	0.20119414752267112	0.1880965601978428	0.04861604021006168	0.10947485060396445	0.17728179127061436	0.017459588698817807
1375000	-4413.404652926516	-4161.191660363532	-252.2129925629842	32.805447384096496	0.5077386329626585	0.191269977082643	0.1501062838881799	0.04971763663739893	0.09266978692155252	0.11582085559402087	0.018024736115835868
1376000	-4414.611405635582	-4162.7785682030835	-251.83283743249785	34.187852821389974	0.5074210725547121	0.14316234738041467	0.12774630539552356	0.04551005084971659	0.10185413259552843	0.17857453282609556	0.013816958518933215
1377000	-4418.630286769521	-4168.7357044051405	-249.894582364381	34.78130556821873	0.5072926044051184	0.1307439127250273	0.1345651565674169	0.05309733652006621	0.14978654650395337	0.10561103505261236	0.016915340460472474
1378000	-4413.3829202247825	-4162.375149953905	-251.00777027087753	35.2080909603853	0.5072029314514976	0.17705593405869746	0.1446354891509261	0.05246829476683511	0.1116699546901266	0.12323916684026792	0.0183446517280209
1379000	-4412.985424286519	-4159.44847164888	-253.53695263764007	41.23910338891874	0.5061366102639363	0.15712648277166932	0.13553486538528384	0.034340603892512186	0.14083291975038437	0.1292351464817661	0.011843479853241056
1380000	-4412.568707863766	-4159.554028165189	-253.01467969857686	41.23910338891874	0.5061366102639363	0.1473101531877449	0.11858356528489118	0.03751868040781933	0.08017834966159076	0.13885853088999767	0.0127601571140006
1381000	-4413.290223406946	-4159.6686924056885	-253.62153100125715	37.918123441830566	0.5066812543496106	0.1643497538467619	0.11278702909325425	0.03568729487441191	0.09846664306316469	0.15458787024103554	0.013136356131256518
1382000	-4412.825698491363	-4160.915224451127	-251.91047404023612	37.918123441830566	0.5066812543496106	0.17297732244353792	0.11208386050382402	0.04231384230771152	0.11801004016024277	0.1428879937174203	0.010870095483374274
1383000	-4422.041096481102	-4167.1241552753	-254.91694120580158	37.918123441830566	0.5066812543496106	0.15997667042911295	0.11515771065126093	0.04237271911970003	0.06002285983319696	0.13175132047031646	0.014893007540527284
